addressid,stateprovinceid,city,addressline2,modifieddate,rowguid,postalcode,spatiallocation,addressline1
23065,14,Kirkby,,2014-03-03 00:00:00,f396d38e-cdcc-455a-9aec-6816ba7b11f2,KB9,E6100000010CD11D7A17E5BD4A401875B7E6071907C0,423 Banbury Loop
23066,19,Salzgitter,,2013-01-31 00:00:00,ae85ed47-ae63-427f-b4c9-5152510be368,38231,E6100000010C00000000000000000000000000000000,Celler Weg 4141
23067,50,Goulburn,,2014-05-26 00:00:00,5ed2d13a-ef06-40b1-99de-d446a0d0632d,2580,E6100000010CA6FF249C485141C0FE58516DE2AE6240,7530 St. Francis St.
23068,9,Chula Vista,,2014-01-11 00:00:00,3ffe76fe-9c22-4305-8a05-3acf5735c10b,91910,E6100000010CBD41A32FF95240404DE9A95221385DC0,8500 Byers Rd.
23069,9,Los Angeles,,2013-12-27 00:00:00,dd3dee31-b361-4751-ab89-c85f9a0fb4e3,90012,E6100000010C54FE55C033094140FDA548C6D5865DC0,8540 Ravenwood Dr.
23070,9,Concord,,2014-05-23 00:00:00,0c62cc6a-1f41-4d57-8614-ff48890cd2d2,94519,E6100000010C8FD46BE83DFF42401846F4596F755EC0,7405 Dolores Way
23071,50,Malabar,,2014-06-17 00:00:00,9799f192-0398-4997-aa88-91c48aa6d1c0,2036,E6100000010C15B0368112FD40C03735A84523E66240,4906 Vine Hill Way
23072,14,London,,2013-08-07 00:00:00,456eacee-440b-4ff8-81ca-c4614b0045da,W10 6BL,E6100000010C6C75ED795EBC4940AA6C321C250DCCBF,3197 Thornhill Place
23073,79,Bremerton,,2013-09-24 00:00:00,13a526b8-701c-4241-ba94-6562f2f435f2,98312,E6100000010C34D21B0666CE4740A9DE823336BB5EC0,6872 Jimno Ave.
23074,9,Torrance,,2014-05-14 00:00:00,2e969a08-451c-408c-9c6d-59e2ab856ba1,90505,E6100000010C0315D8086DE640409D8A7A6DA18C5DC0,9822 Pepper Dr.
23075,7,Langley,,2014-02-16 00:00:00,6b86887e-9d23-406e-80c4-634ccce0b03c,V3A 4R2,E6100000010CCB43C4F93B864840CC8C37BB7BA75EC0,1064 Armstrong Rd.
23076,50,Newcastle,,2011-09-21 00:00:00,45de0260-051e-4db6-8b53-6da5ccd9c8c4,2300,E6100000010CDB7BFB690D7940C0322274FCC3FE6240,3076 Monti Dr
23077,9,National City,,2013-11-04 00:00:00,7b73a135-042f-4cff-8550-d17870056ba1,91950,E6100000010C41C8754D2F564040D06F30B45A4A5DC0,4268 Weaver Court
23078,9,National City,,2011-10-24 00:00:00,99b8e652-a8d2-4f81-b8a4-a2da904bfa1c,91950,E6100000010CDF4934C5005240405125B646DC425DC0,5763 Reed Way
23079,7,Cliffside,,2012-01-24 00:00:00,d3416f6f-1332-498f-b78f-fa0fec655cbf,V8Y 1L1,E6100000010C0301DC56EB4648403D01E3C11ED25EC0,9221 Dutch Slough Rd.
23080,58,W. Linn,,2011-10-13 00:00:00,7f634586-defb-4084-9726-8a17a91ee4fa,97068,E6100000010C42700A147CAF4640E98829483CB15EC0,3627 William Way
23081,50,Goulburn,,2011-08-27 00:00:00,48cc2876-a985-41a8-96a1-4f9e31bf49f6,2580,E6100000010C4EA35FD09C5241C09AAD84708CB66240,5969 Meadowbrook Court
23082,64,Townsville,,2012-03-20 00:00:00,9307563e-e44d-48e2-9bc3-6d1a1afb6d19,4810,E6100000010C2E29E3BC663E33C08686025818556240,6793 Almond Street
23083,9,El Cajon,,2013-10-14 00:00:00,281aeb24-aef1-4133-94a0-45968a4ae119,92020,E6100000010CAC5CD9BF25614040EAD705DF1F3A5DC0,9995 Valley View Road
23084,79,Issaquah,,2013-10-19 00:00:00,fc769529-48e0-4887-8b27-949be4e4f187,98027,E6100000010CFFDF5346ECB84740B8BAD5AEC97A5EC0,4655 Dubhe Court
23085,79,Tacoma,,2012-08-14 00:00:00,8fb147ab-fee7-4227-9a2b-2cdd6c31c591,98403,E6100000010C3372770993A14740837ACEFB66A75EC0,1278 Sunshine Dr.
23086,9,Burbank,,2014-06-20 00:00:00,51876f9e-abaa-44d8-8e1e-11715ca48e80,91502,E6100000010CCE1161BBC5104140B8EDD8132E9F5DC0,6190 Terra Granada
23087,66,Cloverdale,,2014-02-14 00:00:00,6a5e834d-8d98-40b1-a4a3-ecf449e1dea6,6105,E6100000010CEBAA11F81E0040C09E89557146045D40,6155 Wilbur Drive
23088,9,Berkeley,,2014-03-31 00:00:00,c0df53a0-9925-431d-b917-1b74151aa8e0,94704,E6100000010C67F037E250F642405C8E9CD14F935EC0,5723 C Wharton Way
23089,50,Milsons Point,,2013-01-11 00:00:00,b586f5b0-d23f-47ea-b219-ee697d5780e9,2061,E6100000010C41A3C70C87EB40C0E33F4405B5EA6240,1005 Tanager Court
23090,7,Metchosin,,2014-04-20 00:00:00,7904067f-18c3-40d7-83c2-4a047b9fa38a,V9,E6100000010C3DD5B7F67334484025DB5E7150DA5EC0,891 Melinda Court
23091,14,Liverpool,,2013-11-24 00:00:00,5a14176d-b771-4364-aeaf-5de870ee138e,L4 4HB,E6100000010C74788FE732C04A408D2142A4F0C007C0,457 Ryan Rd.
23092,58,Salem,,2013-07-05 00:00:00,e3a39e81-7c76-4612-adee-3b05b2466d26,97301,E6100000010C5280F5C0B77146401662DC81DAC45EC0,677 Riveria Way
23093,179,Pantin,,2013-12-21 10:09:29.423,eed8a2ff-f379-4f20-ae11-78a69c699685,93500,E6100000010C7439A3E87D6B48405274FF4D7A4D0340,"244, rue de Bas Marin"
23094,9,Colma,,2014-05-06 00:00:00,4a42ae19-73fb-4faa-80ab-a55b97009bab,94014,E6100000010C43A954F0C7D842409EE4A3A403955EC0,9050 Blue Ridge Dr.
23095,14,Cheltenham,,2013-11-16 00:00:00,2f783be6-664b-4999-8f88-4af325ec8cc0,GL50,E6100000010CE7CBF331EDFA494060DB9EBD56A500C0,8754 Second Ave.
23096,9,Burlingame,,2013-10-11 00:00:00,5141a974-273c-44df-bf94-d4d5de0d7341,94010,E6100000010C30036A097CD04240323FA82B3C905EC0,8794 Gumwood
23097,9,Coronado,,2014-06-24 00:00:00,a50b488d-c84c-4914-b4f0-fe8396db1530,92118,E6100000010CEE1F036DCF5640407806F0076C545DC0,9781 Bermad Dr.
23098,20,Paderborn,,2013-11-09 00:00:00,a6be693c-b95c-42d5-a025-d3ebf908a1f4,33041,E6100000010C00000000000000000000000000000000,Roßstr 7752
23099,145,Lille,,2013-12-21 10:09:29.423,4ab3af94-02a6-4f92-941b-227be2777d81,59000,E6100000010CBA78BF60144A494049FCD06CDF670840,"8, rue Montcalm"
23100,7,N. Vancouver,,2013-08-23 00:00:00,7565232d-0a93-4829-917b-8ca6acd540e5,V7L 4J4,E6100000010CAEDDD523CFA44840892939888BC25EC0,2732 Frisbie Ct.
23101,7,Shawnee,,2014-06-15 00:00:00,e87aa1ff-e92c-4369-a916-038355030273,V8Z 4N5,E6100000010C9F546A1A9243484006C8991C0BE05EC0,1318 Ramer Ct.
23102,14,London,,2013-10-16 00:00:00,febba3ef-2a0c-4226-ad70-f75c6c81175b,SW8 1XD,E6100000010C9AAE7FD3B1B6494092AD8F181A44BFBF,6512 Bola Raton Court
23103,70,Berlin,,2014-06-05 00:00:00,7608630e-c5f2-46a5-a503-0e04ea41e353,12311,E6100000010C00000000000000000000000000000000,Berliner Platz 499
23104,9,Santa Monica,,2013-04-22 00:00:00,ce85a949-9e99-4ece-b4d5-acef5f1ef9a0,90401,E6100000010CFE824EA3FE0241404E1ED5302DA15DC0,4522 N. 227th St.
23105,9,Burlingame,,2013-08-16 00:00:00,b83b25be-99bb-4ab1-9da1-26e00a47f557,94010,E6100000010C2294F2823BCA42406554B6AE6A9A5EC0,8850 Thunderbird Drive
23106,166,Saint Ouen,,2013-12-21 10:09:29.423,8f3b83d6-b692-4511-80a4-1b2509508376,80610,E6100000010C2DD3D4ECE2044940FEEC1BE6F4FD0040,"2, place de Brazaville"
23107,161,Paris,,2013-12-21 10:09:29.423,814ca3d0-0fb5-4616-af12-a400d3fcf2b8,75012,E6100000010CF3431475006E48405A2A1383DE600340,"8, avenue de Norvege"
23108,79,Bellingham,,2014-02-24 00:00:00,e3d05bb0-5678-4d4d-b838-f45348bb555f,98225,E6100000010C713257FADD6648401AE14E12BA9D5EC0,2132 Virginia Lane
23109,9,Lemon Grove,,2013-09-09 00:00:00,6034611a-7b00-4581-9f0a-9e0cf540e4a8,91945,E6100000010CD414890101584040AFE05142C5375DC0,3881 Nottingham Pl.
23110,14,London,,2013-07-10 00:00:00,e91ba394-e0cd-42ae-8677-dd17c837da7d,EC1R 0DU,E6100000010CC2D0C95104BB4940BF47ACB05825BBBF,3238 Laguna Circle
23111,64,Brisbane,,2013-01-10 00:00:00,1364fd5c-ba31-49fc-97d1-b9772281d5a6,4000,E6100000010C7D57138437753BC0D1F382F1561A6340,6088 Clark Creek Rd
23112,58,Woodburn,,2014-05-14 00:00:00,191a9a20-6e75-432c-86b6-b3ab5a3310de,97071,E6100000010C17015DD19098464003B8B22B51AE5EC0,250 Montgomery Ave.
23113,14,York,,2013-05-07 00:00:00,987ca153-d12b-445f-9e78-e7c93b527268,Y024 1GF,E6100000010CF550E61D3E004B40642CCDF3FA55F1BF,1697 Charlotte Court
23114,50,St. Leonards,,2013-10-09 00:00:00,c769ff0a-f3f5-4c13-af16-22e438967158,2065,E6100000010C1BADFCAC8BE740C04258DD1B54E36240,9435 Vine Hill Way
23115,20,Hamburg,,2013-11-10 00:00:00,ba40ee68-98e0-4446-99ab-369b25835813,20354,E6100000010C1217F09433D34A4005D9749D270F2440,Zimmerstr 24222
23116,181,Cergy,,2013-12-21 10:09:29.423,b499d669-c0c5-4ebd-b959-4afc366f18d7,95000,E6100000010C52D4786DC7864840AD9D7BB813870040,"67, cours Mirabeau"
23117,7,Cliffside,,2013-09-06 00:00:00,3e3f5262-5a01-413c-bb3c-8289633948bd,V8Y 1L1,E6100000010CA53B11522948484049B0CCE2E8D25EC0,4909 Vine Lane
23118,9,El Cajon,,2014-04-22 00:00:00,a83f7bdb-24cf-4052-87bb-8b0424b0ad9d,92020,E6100000010C7D878696A46B404044BEFE44E2345DC0,1532 Marlene Dr.
23119,50,Springwood,,2014-02-19 00:00:00,89a04d7f-d8c6-4f33-9ecf-db876524e4b0,2777,E6100000010C8BF6CB3566D240C0D8E2198730D26240,3478 Liana Lane
23120,79,Bremerton,,2013-08-18 00:00:00,4d8c4493-6d38-4ae4-832d-4b528825455d,98312,E6100000010CB64035A34EC847409DF2B1AB91B25EC0,7223 Vinewood Dr.
23121,50,Lane Cove,,2013-09-03 00:00:00,02bef94d-f02c-415f-859d-91789deff3a3,1597,E6100000010C6353BD554DEB40C08D195DCEE1E56240,1752 Atrice Lane
23122,9,Coronado,,2014-03-13 00:00:00,5a6ea9a6-cb8a-4cb6-ba55-ccb3ed8443c1,92118,E6100000010C10D6673135524040B06DA31EEC4F5DC0,4192 May Rd.
23123,53,Paderborn,,2012-07-12 00:00:00,cad32eda-8141-4435-81c6-62771738b907,33098,E6100000010C4C470438EADA4940F4F3CF5CF2862140,Rotthäuser Weg 866
23124,9,San Diego,,2013-12-07 00:00:00,23cc0cd0-de99-4b07-8faa-f369beb4487a,92102,E6100000010CD333C7256D7140409FC7919BC93F5DC0,5047 Northwood Dr.
23125,179,Drancy,,2013-12-21 10:09:29.423,5c097356-f98e-48e2-85ef-8769b002ce9a,93700,E6100000010C6486CCFC0F6E4840844192A693940340,"7408, rue Maillard"
23126,9,Woodland Hills,,2013-04-24 00:00:00,ba23d512-acdc-4954-925e-a071d8de2229,91364,E6100000010C988E6509F9174140A13B0B3659A35DC0,4833 Maine Dr.
23127,58,Lake Oswego,,2014-06-14 00:00:00,8bb357fe-51c3-4e58-a88d-ba89b6fcf1d5,97034,E6100000010C149E53DAB6BC4640DAAB335DD69F5EC0,255 Mt. Olivet Ct.
23128,161,Paris,,2013-12-21 10:09:29.423,cd007e9b-00e5-48b8-a700-a7c931bc2383,75009,E6100000010C12198ED8826C4840BC73507642BA0240,"57, avenue du Québec"
23129,50,Wollongong,,2013-11-29 00:00:00,70786967-59a6-4ab7-b2be-656c7da0008a,2500,E6100000010CBE47B2BE2B3541C0E995102F83D66240,6746 River Ash Court
23130,14,Cheltenham,,2013-07-16 00:00:00,dc01d5a7-3428-40bd-8cad-8bad27aeaa84,GL50,E6100000010C579F691399F94940284F3AFAEEA100C0,232 Pinnacle Drive
23131,79,Marysville,,2012-06-13 00:00:00,9203b043-c9dd-4ce0-ab41-aabb13258fc6,98270,E6100000010C3673AD83AC014840E9B344568F855EC0,2951 Cape Cod Way
23132,9,Long Beach,,2014-05-21 00:00:00,bf1701ba-4a80-4240-b839-e3abba649d97,90802,E6100000010C1E7E67A9DEDF40404183CA6053885DC0,1283 Teakwood Court
23133,9,Spring Valley,,2013-11-15 00:00:00,483c2146-f4e5-4605-8f5d-7d9895586589,91977,E6100000010CBF183658F8594040C099BD6E483D5DC0,4233 Bonita Ave.
23134,9,San Gabriel,,2013-10-03 00:00:00,b512dba3-ddf4-46c4-bbe9-2780287aa392,91776,E6100000010C135B15F430064140D3074054A18B5DC0,5474 Limewood Pl.
23135,77,Melbourne,,2011-12-31 00:00:00,2b8165f6-14d9-41c1-81d2-4a6820f98ae9,3000,E6100000010C4DAD67B80FE742C005A24540C11F6240,1562 Black Walnut
23136,79,Lynnwood,,2014-02-13 00:00:00,fe803e27-77ad-45a5-9e9b-427037c6e73d,98036,E6100000010C6DEA711A61E44740CD9CF4E836915EC0,8678 Hartnell Court
23137,79,Lynnwood,,2011-11-25 00:00:00,a5c9693c-e765-4fa1-b604-734cdee568f1,98036,E6100000010C46D6BBC927E3474074F6680E9B9A5EC0,174 Carlotta
23138,164,Chatou,,2013-12-21 10:09:29.423,8e98689a-162e-4b12-8c23-4782b39836b9,78400,E6100000010C86160FFA1D6D4840AD947B27DA3B0140,"555, quai Paul Doumer"
23139,14,Watford,,2013-06-20 00:00:00,cd6e5d49-6e53-4d6d-90dd-e4f933247e77,WA3,E6100000010CA160E7A510DC49403FA9D5A631FAD8BF,3632 Ramsay Circle
23140,66,Findon,,2013-01-17 00:00:00,ce9e0499-2a96-476f-a575-0f74dde58718,5023,E6100000010C7B0D9DF6D57341C001FC45E3B4546140,2895 Churchill Dr
23141,77,Melton,,2012-02-09 00:00:00,4a84ce15-db9c-4ff3-9a8c-5ae2e46baaae,3337,E6100000010C575CBD4547D542C088BC7000E20C6240,8037 Hillridge Way
23142,58,Clackamas,,2014-05-14 00:00:00,114a9073-98cf-4575-a39b-44ac2458b96f,97015-6403,E6100000010CD88A09DF71BA4640D5AB5DA6539C5EC0,7776 Partridge Dr.
23143,79,Marysville,,2013-02-27 00:00:00,f98ce30a-0a47-438c-933f-1017749f3abf,98270,E6100000010C9A4AF6C9210C4840A2B3B435C7845EC0,4406 Glenside Court
23144,79,Spokane,,2012-05-16 00:00:00,4ea0128f-9306-4a5a-bb7f-286d88ece7da,99202,E6100000010C5EB2471A5FDA4740AD546F7AC2565DC0,6409 Queens Road
23145,179,Drancy,,2013-12-21 10:09:29.423,9df3bc0a-18fa-43a8-acd2-009fad353cc6,93700,E6100000010C50C2D2AC6F6D48403AC8DF4B918D0340,"801, rue des Bouchers"
23146,50,Sydney,,2011-10-15 00:00:00,63bc1ab8-6e4f-41c5-999d-cb85a986c2c2,1002,E6100000010C7CD4C58263EC40C0B4CE9E7C7FEA6240,805 Rainier Dr.
23147,14,Oxford,,2013-12-06 00:00:00,b8b5bf2a-f6bd-48cd-a1da-553c3e40075c,OX1,E6100000010C0BCF375428DE49400DD325014521F4BF,8546 Wilson Court
23148,7,Metchosin,,2011-05-31 00:00:00,91ffe704-e0ed-43ac-ab27-dc50cfe553cc,V9,E6100000010C12D57B9F422E484028AE93D71ADB5EC0,601 Asilomar Dr.
23149,53,Bottrop,,2013-07-31 00:00:00,5b2be941-fe3e-4fe5-be49-efcbba6fb088,46236,E6100000010C8E7BF494E2BB49409BF60722D6BC1B40,Wertheimer Straße 895
23150,14,Warrington,,2012-07-22 00:00:00,71f6126b-16be-4d15-a192-8e5c3d9a7e83,WA3 7BH,E6100000010CFF3F01A72BBB4A4025306E77253604C0,1512 Orangewood Ave.
23151,9,Colma,,2014-01-05 00:00:00,fa32658c-2efc-4b16-aad1-1f5292920550,94014,E6100000010C9364348B55D7424073EBEC40119C5EC0,5867 North Ridge Drive
23152,79,Walla Walla,,2013-10-08 00:00:00,b5fea026-9b11-4d94-b5af-deeaea29f99f,99362,E6100000010CA49CA203A70D4740655CC5013BA25DC0,7477 Mt. Everest Court
23153,14,Gloucestershire,,2013-01-25 00:00:00,c5fd6e1a-203f-4992-b81f-e9e60279dfe7,GL7 1RY,E6100000010C30C7CD277DD849408EE7B625947CFFBF,8152 Claudia Dr.
23154,9,National City,,2013-08-09 00:00:00,be4b8e03-b3e4-4316-b52a-ba7e721ac130,91950,E6100000010CF343115A9C524040142DA117AB455DC0,5087 Valle Vista Avenue
23155,66,Cloverdale,,2014-02-23 00:00:00,e8d4319e-31e0-4039-9f7c-e51cd2ea333b,6105,E6100000010C1671AB44590140C08CFAABD524F95C40,3823 Birch Bark Dr
23156,8,Ingolstadt,,2013-04-04 00:00:00,82cd470e-47b9-46e5-9e22-946668dde296,85049,E6100000010CF0D9BA3C4C5848404E1E761B7DA62640,Postfach 55 99 99
23157,9,Burbank,,2014-04-20 00:00:00,858757ae-d164-4ae3-9455-c7dd7d22fa20,91502,E6100000010CA6CD9AB0C5174140B5A0196FBC8A5DC0,8969 Royal Links Ct.
23158,53,Berlin,,2013-03-12 00:00:00,c706655c-aea7-421d-bb1f-64df31088bac,14197,E6100000010C51E01F29343B4A40E64D8CE143982A40,Am Gallberg 8667
23159,64,Hervey Bay,,2013-08-17 00:00:00,7aa26ec1-9ce8-4b1c-a4dc-068d09fbf1d5,4655,E6100000010C003E92C95F5039C09B528E9AE61D6340,3205 Sierra Drive
23160,179,Pantin,,2013-12-21 10:09:29.423,a9c68c65-0bb2-4239-86ff-ff241ecd5e5b,93500,E6100000010CCDFBA0E6C37B48406ED847CE87490340,"2, rue Henri Gagnon"
23161,79,Burien,,2014-04-08 00:00:00,43cfccca-7105-4327-93ae-ade44c3104aa,98168,E6100000010CEAEB06D2E4B94740C8F0F8928A9B5EC0,4192 May Rd.
23162,9,Bellflower,,2014-03-30 00:00:00,09aa0d9f-2ce2-4571-9b9f-604242170650,90706,E6100000010CD23E694D84EB40405A79FB0461935DC0,4487 San Miguel Court
23163,7,Westminster,,2014-02-03 00:00:00,97cd3dd7-4489-4379-824c-2468677d563a,V3L 1H4,E6100000010C2B0F8AA7889E48403D38EBC24DBC5EC0,5728 Thames Dr
23164,9,San Diego,,2013-07-07 00:00:00,d6057cc8-0095-433d-80e2-b78eb9d9f40e,92102,E6100000010CEA52B1D49E6040403B473A7A323F5DC0,8932 Sandalwood Dr.
23165,14,Newcastle upon Tyne,,2013-09-13 00:00:00,cd6b5f28-5c15-41d1-90b0-b3769530b07d,NT20,E6100000010C1E85F94AEB844B405FD4473A47C6F9BF,4654 Marina View Pkwy.
23166,7,Victoria,,2013-08-20 00:00:00,50f04ea4-7a96-4262-b3db-8f9ab2dd4eb1,V8V,E6100000010C53522424353648406D7723161ED85EC0,428 Silverado Dr.
23167,77,Warrnambool,,2013-01-02 00:00:00,cc987ba7-3026-4dd4-9b8c-9481eaa95e63,3280,E6100000010CB062CDCE130243C0A648702AF7D26140,2751 Hooftrail Way
23168,7,Sooke,,2013-10-16 00:00:00,b61898fb-a0e9-48be-9700-3a83b2c2cc17,V0,E6100000010C140DA7B1752948408CE8DE2EE3F95EC0,6542 Greenwood Pl.
23169,14,York,,2014-01-30 00:00:00,8b15d47c-caca-4ff4-b799-f9c4e61b7d0c,YO15,E6100000010C45FED6F706FA4A40817CD68EA458F1BF,8291 Serpentine
23170,161,Paris,,2013-12-21 10:09:29.423,40f69b63-bf6f-4a94-b3d8-a4a090cb8a86,75017,E6100000010C29D1736A106A4840AC05565FD5790240,"252, rue de la Centenaire"
23171,50,Lane Cove,,2013-04-13 00:00:00,0d5cedc9-b9f4-4a3f-b51b-50ab2d3921ce,1597,E6100000010C80B8321014E340C0CF88DE74F2E36240,792 Myrtle Drive
23172,66,Perth,,2014-04-13 00:00:00,1856bd50-3699-4036-a4ef-f63226e1aea0,6006,E6100000010C5A4CF7AE98E13FC0C8E4A95EE7F85C40,6396 Market Place
23173,14,Gloucestershire,,2013-07-23 00:00:00,3bcca7ab-a5f0-43b8-a9ae-6352f6486524,GL7 1RY,E6100000010C8B0E67E76AE24940278F28505E92FFBF,2934 Bentley St.
23174,9,Chula Vista,,2013-08-31 00:00:00,29d75fac-b4d4-496c-a0be-963aaa4e2869,91910,E6100000010C9A4D93B0CB4E404014A34C589D455DC0,595 Clayton Rd.
23175,79,Seattle,,2014-01-08 00:00:00,be32bd9f-6842-4c15-904c-47a17b1d4645,98104,E6100000010CF00CAAF217C44740A74EBE17DDA05EC0,5254 Westwood Lane
23176,79,Everett,,2014-01-31 00:00:00,044ff0fd-cf3f-495b-872a-4392fd925f9c,98201,E6100000010CE896045A50FF4740D558797F29935EC0,1877 Minert Rd.
23177,9,Santa Monica,,2012-06-11 00:00:00,67cbc81e-55be-4734-a0b1-5146d10bf879,90401,E6100000010C818DB31EE6FC40407135EC32DE9B5DC0,6790 Falcon Dr.
23178,9,La Jolla,,2013-06-02 00:00:00,29b47baf-05dd-4f16-8878-ea70b8106b3a,92806,E6100000010CD196FCBB77E440409FADD660436E5DC0,6322 Springwood Way
23179,14,London,,2014-01-26 00:00:00,0f62a66a-097a-4a91-9c9d-ace056c5dfca,W1Y 3RA,E6100000010C0BB896C32BBE494044F4E32F7C44C0BF,4583 Tice
23180,58,Lebanon,,2014-03-11 00:00:00,42450359-cc7c-4c2c-a3b1-19c6b73348a5,97355,E6100000010C3AA08236E24546405C9F73A086AD5EC0,1490 Daylight Pl.
23181,79,Redmond,,2013-01-17 00:00:00,09b933a5-8c46-4314-863b-7c34b4ba3bc5,98052,E6100000010C6E55A11948D44740AEB07AF25B885EC0,1276 Carlisle Way
23182,66,Findon,,2014-05-07 00:00:00,52b5e2c4-e15a-47e8-a271-bc42078054c5,5023,E6100000010C4BEEF7B7796E41C060828C46EC566140,4633 Jefferson Street
23183,58,Portland,,2013-12-01 00:00:00,db92f231-f1d5-432a-92ec-a82c1e7d2462,97205,E6100000010C16DE050F63BD4640BA18FE0E18BD5EC0,9353 Creekside Dr.
23184,9,Santa Cruz,,2014-04-08 00:00:00,dd0f9b58-a09a-4323-ba51-b0c56cde7f0a,95062,E6100000010C6EEE1A02B57B42404D08FBAF46795EC0,2050 B Avenue I
23185,7,Vancouver,,2014-02-12 00:00:00,4f1102f3-a3bf-452c-973c-e26cc096aee7,V7L 4J4,E6100000010C9C492C0964A048406F1946056CCA5EC0,381 Marina Village Pkwy.
23186,14,Maidenhead,,2014-01-21 00:00:00,a350c3cf-80e5-44b8-a4a5-78dad1550930,SL67RJ,E6100000010CAEEAC64741CD4940A39FDEF0568BE7BF,879 Panoramic Ave
23187,14,Warrington,,2013-02-23 00:00:00,99cfc0f9-0daf-40a4-ac44-103c4cf889e3,WA1,E6100000010C7BFE4F31FBB44A405D9360F9F98504C0,2466 Clearland Circle
23188,58,Milwaukie,,2014-05-24 00:00:00,3caec187-ee8c-40aa-9dab-3c08f92ab9df,97222,E6100000010C5E63404CB5BB4640AEC844DADBAF5EC0,3331 Algiers Dr.
23189,7,Langford,,2012-02-03 00:00:00,a9a22fdb-db11-4479-a6f1-55c2b2fcd43e,V9,E6100000010CD4568D5755364840C47DF27AFBE75EC0,1917 Buskirk Ave.
23190,14,Runcorn,,2014-03-04 00:00:00,279a5a9a-7603-420b-9c43-ce66e20fede8,TY31,E6100000010C7F6CEE3D4CAA4A40B54C578A0CA605C0,7074 Crown Court
23191,9,Concord,,2013-12-18 00:00:00,2d26c124-e4b2-405f-8963-c31871ddda76,94519,E6100000010CB985706C9DFE42409A11B8F8C47F5EC0,5121 Alta Vista
23192,50,Darlinghurst,,2013-11-21 00:00:00,000a2255-2d8e-4d99-b82f-7013b256ee31,2010,E6100000010CCC53FA6E88EC40C0111B90C52AEC6240,6966 Eaker Way
23193,9,Grossmont,,2012-02-10 00:00:00,624499c8-3d2f-4fcc-9613-3bfb8d410fb3,91941,E6100000010C14E8082F2E614040AE2277E6893C5DC0,6616 Baird Court
23194,70,Neunkirchen,,2014-03-18 00:00:00,b5a30f8a-75c3-4d5c-90e0-8fb15df722c6,66578,E6100000010C347D425C33AB484063139BCCE9771C40,Postenweg 5752
23195,64,Rockhampton,,2014-01-05 00:00:00,b337742a-f09e-4124-8465-1950d69cabb9,4700,E6100000010C76B36178176537C035A2C17DB3CC6240,8905 Candlestick Dr.
23196,79,Lynnwood,,2014-01-10 00:00:00,4e085c8f-22c0-48bd-8fe2-88b2bb4a5e6b,98036,E6100000010C396D11A755EC47409BF96841FF915EC0,2731 Northgate Road
23197,19,Berlin,,2011-07-29 00:00:00,5d64c51b-9090-4a15-855b-cde16bce6d4d,12171,E6100000010C00000000000000000000000000000000,Herzogstr 3899
23198,9,National City,,2014-03-31 00:00:00,740f3e0e-7d0b-4a7c-9b36-7e4d80c6bb29,91950,E6100000010C7287969146584040D06F30B45A4A5DC0,4480 Armstrong Rd.
23199,58,W. Linn,,2013-11-30 00:00:00,4408a26b-a891-42a6-8e55-ffa1d7406821,97068,E6100000010CE5223250F0A74640E98829483CB15EC0,849 Donegal Road
23200,7,Royal Oak,,2013-07-01 00:00:00,6604d1a0-c6dc-4c5f-8db7-8b4bb6542678,V8X,E6100000010C5B8C6CEF3F3748403BFFAFAB20CF5EC0,5508 Glenmount Dr.
23201,9,Chula Vista,,2013-08-11 00:00:00,db68aa6f-a0f0-4cb9-90b2-66357196d8d9,91910,E6100000010CEA99E994FC5740400CE4C837E03B5DC0,2131 Covington Court
23202,79,Yakima,,2014-02-03 00:00:00,fbc9fadb-d8ce-421d-9bdf-7ad02ee67421,98901,E6100000010C922D630D5B534740666212A4211A5EC0,9699 William Reed Dr.
23203,79,Renton,,2014-05-28 00:00:00,4af11f6f-8bbb-43c0-ad10-6ba34c70e71d,98055,E6100000010C151F1B791BBC474032405C33E9935EC0,6576 Lime Ridge Dr.
23204,20,Hamburg,,2013-02-24 00:00:00,6a560fa2-ad40-4e13-8393-abf1130ab96c,20354,E6100000010C66F09587B4C04A400F00827512042440,Zollstr 8
23205,19,Frankfurt,,2014-03-06 00:00:00,92beff23-8d77-44f6-8bfd-50111aa30770,60323,E6100000010C86CAC041E1184940FA8F4519D8542140,Altendorfer Straße 299
23206,7,Burnaby,,2012-04-02 00:00:00,4b0eab4b-1a80-40b1-97f7-bb380f614a3f,V3J 6Z3,E6100000010C4E3F5954B3994840B1824FC8BDC15EC0,7120 Panoramic Drive
23207,9,Newport Beach,,2013-10-01 00:00:00,ca223348-66e2-4273-a882-592c4c58ba68,92625,E6100000010CBD898F31FCD240405A766DABF56C5DC0,4186 Silver Oaks Pl.
23208,131,Orleans,,2013-12-21 10:09:29.423,e339cd1e-7e4b-4c4b-a1a0-4199bdcf5d39,45000,E6100000010C967A68461FFA474023154E581B8DFE3F,"2554, rue des Pyrenees"
23209,77,Cranbourne,,2013-04-30 00:00:00,5e0c325c-c278-417a-9ae8-ed0947c151cb,3977,E6100000010C8406544A3F0F43C068742F86232F6240,2263 Terra Granada
23210,79,Burien,,2013-11-24 00:00:00,f266e4e1-e4ad-4ab2-a127-4d74fd4874c2,98168,E6100000010C2648A3548ABD47400E1B622FE38B5EC0,273 Winding Lane
